transaction_id;account_id;transaction_date;amount;transaction_type;channel
28250;101019;2025-03-11;2214;debit;card
28251;101019;2025-02-14;547;credit;branch
28252;101019;2025-02-10;4532;credit;card
28253;101019;2025-05-27;2286;debit;online
28254;101020;2025-09-07;431;credit;payroll
28255;101020;2025-11-20;1550;debit;transfer
28256;101020;2025-07-18;2927;credit;online
28257;101020;2025-06-06;2852;credit;payroll
28258;101020;2025-06-05;687;debit;branch
28259;101020;2025-02-11;4828;debit;transfer
28260;101020;2025-03-31;1195;credit;atm
28261;101020;2025-04-13;4085;credit;branch
28262;101020;2025-07-25;3421;debit;branch
28263;101020;2025-04-25;3491;credit;payroll
28264;101020;2025-06-15;4116;credit;atm
28265;101020;2025-08-24;1227;credit;branch
28266;101020;2025-12-22;3053;debit;branch
28267;101020;2025-02-08;1165;debit;branch
28268;101020;2025-09-03;394;debit;card
28269;101020;2025-09-08;1559;credit;atm
28270;101020;2025-08-23;546;credit;transfer
28271;101020;2025-09-08;3217;credit;branch
28272;101020;2025-02-08;436;credit;online
28273;101020;2025-07-26;308;debit;branch
28274;101020;2025-07-19;4600;credit;transfer
28275;101020;2025-05-26;846;debit;atm
28276;101020;2025-09-13;3074;credit;payroll
28277;101020;2025-11-29;883;debit;payroll
28278;101020;2025-08-27;3884;credit;online
28279;101020;2025-01-31;893;debit;transfer
28280;101021;2025-06-23;2225;credit;branch
28281;101021;2025-02-27;3354;credit;atm
28282;101021;2025-12-13;516;credit;atm
28283;101021;2025-04-09;4815;credit;online
28284;101021;2025-06-24;4029;debit;card
28285;101021;2025-02-13;1497;credit;online
28286;101021;2025-01-03;411;debit;branch
28287;101021;2025-05-25;47;debit;atm
28288;101021;2025-06-20;4499;credit;payroll
28289;101021;2025-02-27;2808;debit;card
28290;101021;2025-12-16;3815;credit;branch
28291;101021;2025-08-05;1030;debit;card
28292;101021;2025-07-12;771;debit;atm
28293;101021;2025-04-24;895;debit;transfer
28294;101021;2025-04-15;4260;credit;online
28295;101021;2025-01-19;1969;debit;online
28296;101021;2025-06-20;507;credit;online
28297;101021;2025-05-06;1561;debit;atm
28298;101022;2025-05-11;222;debit;card
28299;101022;2025-11-21;4030;credit;branch
28300;101022;2025-10-02;2488;debit;card
28301;101022;2025-02-16;1812;credit;card
28302;101022;2025-03-13;2960;credit;card
28303;101022;2025-01-08;842;debit;atm
28304;101022;2025-01-26;2761;debit;payroll
28305;101022;2025-12-01;627;debit;payroll
28306;101022;2025-10-15;4508;debit;payroll
28307;101022;2025-08-13;2419;debit;transfer
28308;101022;2025-04-09;4250;credit;branch
28309;101022;2025-04-22;3587;debit;transfer
28310;101022;2025-11-26;3300;debit;atm
28311;101022;2025-10-26;2173;debit;online
28312;101022;2025-12-15;3692;debit;branch
28313;101022;2025-03-21;387;credit;card
28314;101022;2025-11-14;3193;debit;payroll
28315;101022;2025-04-24;3714;debit;transfer
28316;101022;2025-02-13;1818;credit;atm
28317;101022;2025-10-27;3768;credit;branch
28318;101022;2025-08-31;1258;debit;online
28319;101022;2025-04-26;2671;debit;card
28320;101022;2025-03-30;584;debit;online
28321;101022;2025-11-05;2362;debit;online
28322;101022;2025-05-23;1471;credit;transfer
28323;101022;2025-08-24;4763;credit;transfer
28324;101022;2025-07-22;2710;debit;payroll
28325;101022;2025-12-02;1164;debit;atm
28326;101022;2025-12-14;4838;debit;transfer
28327;101022;2025-02-10;2432;debit;atm
28328;101022;2025-12-17;4756;debit;branch
28329;101022;2025-11-21;1941;debit;card
28330;101022;2025-06-15;1379;credit;online
28331;101022;2025-12-12;4541;debit;online
28332;101023;2025-02-26;4742;credit;payroll
28333;101023;2025-02-11;3225;credit;card
28334;101023;2025-12-27;2392;debit;payroll
28335;101023;2025-09-21;521;debit;card
28336;101023;2025-02-25;2166;credit;payroll
28337;101023;2025-09-23;4934;credit;branch
28338;101023;2025-11-03;182;credit;online
28339;101023;2025-09-16;1301;credit;payroll
28340;101023;2025-08-04;2750;debit;atm
28341;101023;2025-02-10;2131;debit;card
28342;101023;2025-05-22;39;credit;transfer
28343;101023;2025-05-19;1788;credit;transfer
28344;101023;2025-02-03;1119;credit;payroll
28345;101023;2025-10-02;4749;debit;atm
28346;101023;2025-02-05;2933;debit;branch
28347;101023;2025-09-15;2412;credit;transfer
28348;101023;2025-11-08;1197;credit;branch
28349;101024;2025-03-19;2315;credit;payroll
28350;101024;2025-04-14;902;credit;transfer
28351;101024;2025-02-09;4976;debit;payroll
28352;101024;2025-08-03;3797;debit;transfer
28353;101024;2025-01-01;1090;debit;card
28354;101024;2025-12-06;2554;credit;transfer
28355;101024;2025-03-12;2969;debit;transfer
28356;101024;2025-02-17;4302;credit;atm
28357;101024;2025-08-03;4577;credit;payroll
28358;101024;2025-09-04;3365;credit;card
28359;101024;2025-09-27;163;credit;branch
28360;101024;2025-09-21;4391;credit;payroll
28361;101024;2025-06-01;636;debit;branch
28362;101024;2025-08-15;4505;debit;payroll
28363;101024;2025-05-19;4590;debit;atm
28364;101024;2025-05-10;2063;debit;transfer
28365;101024;2025-04-02;1767;credit;branch
28366;101024;2025-09-07;209;debit;transfer
28367;101024;2025-01-19;4836;credit;card
28368;101025;2025-02-07;1767;debit;online
28369;101025;2025-01-17;2046;debit;transfer
28370;101025;2025-01-04;3414;debit;branch
28371;101025;2025-12-01;4272;debit;payroll
28372;101025;2025-05-09;1341;debit;transfer
28373;101025;2025-07-25;1620;credit;payroll
28374;101025;2025-09-10;1597;debit;atm
28375;101025;2025-10-29;468;debit;atm
28376;101025;2025-01-16;2023;debit;atm
28377;101025;2025-02-05;4342;credit;atm
28378;101025;2025-04-08;4937;debit;transfer
28379;101025;2025-05-23;2813;debit;online
28380;101025;2025-09-07;1294;debit;branch
28381;101025;2025-02-01;1548;credit;card
28382;101025;2025-09-16;3592;debit;online
28383;101025;2025-08-13;1646;credit;payroll
28384;101025;2025-02-02;4820;credit;branch
28385;101025;2025-02-02;677;credit;branch
28386;101025;2025-09-23;4748;credit;card
28387;101025;2025-05-09;535;debit;card
28388;101025;2025-03-18;3671;debit;online
28389;101025;2025-08-20;2971;credit;card
28390;101025;2025-10-04;2823;debit;branch
28391;101025;2025-03-31;98;credit;atm
28392;101025;2025-04-23;2940;credit;payroll
28393;101025;2025-03-31;529;credit;payroll
28394;101025;2025-05-02;3354;credit;online
28395;101025;2025-09-27;4745;credit;online
28396;101025;2025-10-11;4462;debit;atm
28397;101025;2025-08-23;3564;credit;card
28398;101026;2025-03-28;2902;credit;card
28399;101026;2025-05-15;4557;debit;online
28400;101026;2025-01-06;2438;debit;transfer
28401;101026;2025-11-16;4391;debit;online
28402;101026;2025-01-28;3353;credit;atm
28403;101026;2025-06-05;2613;credit;payroll
28404;101026;2025-01-28;3048;credit;transfer
28405;101026;2025-07-27;3026;credit;card
28406;101026;2025-09-14;1218;credit;payroll
28407;101026;2025-05-01;4574;debit;atm
28408;101026;2025-12-14;2501;credit;transfer
28409;101026;2025-08-07;4268;credit;transfer
28410;101026;2025-08-23;1785;credit;payroll
28411;101026;2025-03-25;1170;debit;payroll
28412;101026;2025-02-28;3612;debit;online
28413;101026;2025-12-01;1637;credit;payroll
28414;101026;2025-02-22;1483;credit;payroll
28415;101026;2025-05-15;4606;debit;atm
28416;101026;2025-02-28;805;credit;payroll
28417;101026;2025-08-04;4941;debit;atm
28418;101026;2025-10-10;511;debit;transfer
28419;101027;2025-01-02;392;credit;atm
28420;101027;2025-07-10;1303;debit;online
28421;101027;2025-06-10;2950;credit;branch
28422;101027;2025-01-21;1558;credit;transfer
28423;101027;2025-06-20;1005;credit;branch
28424;101027;2025-03-11;957;credit;transfer
28425;101027;2025-08-18;4934;credit;online
28426;101027;2025-06-10;3395;debit;atm
28427;101027;2025-11-16;388;credit;payroll
28428;101027;2025-02-23;2980;debit;atm
28429;101027;2025-09-26;4629;debit;transfer
28430;101027;2025-11-03;2734;credit;payroll
28431;101027;2025-09-04;4497;credit;payroll
28432;101027;2025-06-22;932;debit;atm
28433;101027;2025-10-17;2418;credit;online
28434;101027;2025-12-23;4551;debit;online
28435;101027;2025-11-02;680;credit;transfer
28436;101027;2025-06-19;2059;credit;atm
28437;101027;2025-07-25;2704;credit;branch
28438;101027;2025-03-08;3496;debit;payroll
28439;101027;2025-08-23;4100;debit;atm
28440;101027;2025-07-02;4167;credit;card
28441;101027;2025-07-19;2179;credit;payroll
28442;101027;2025-10-18;1572;debit;card
28443;101027;2025-08-25;470;debit;atm
28444;101027;2025-01-22;4130;credit;atm
28445;101027;2025-08-17;208;credit;card
28446;101027;2025-12-23;438;credit;branch
28447;101027;2025-12-30;4913;credit;atm
28448;101027;2025-03-08;1856;credit;atm
28449;101027;2025-05-24;635;debit;transfer
28450;101027;2025-02-20;3783;debit;online
28451;101028;2025-11-03;731;debit;branch
28452;101028;2025-03-05;3787;credit;online
28453;101028;2025-12-22;4914;debit;branch
28454;101028;2025-04-27;3168;debit;atm
28455;101028;2025-02-27;1745;debit;transfer
28456;101028;2025-06-02;4763;debit;card
28457;101028;2025-04-20;2795;credit;transfer
28458;101028;2025-12-28;2619;credit;atm
28459;101028;2025-04-16;2216;debit;branch
28460;101028;2025-03-15;4901;credit;online
28461;101028;2025-04-14;4832;debit;transfer
28462;101028;2025-11-12;520;debit;atm
28463;101028;2025-01-13;174;debit;online
28464;101028;2025-05-16;3812;debit;card
28465;101028;2025-12-16;1340;debit;payroll
28466;101028;2025-08-22;2588;credit;payroll
28467;101028;2025-07-02;878;credit;online
28468;101028;2025-02-28;3525;credit;card
28469;101028;2025-12-21;4038;debit;card
28470;101028;2025-06-02;4170;credit;branch
28471;101028;2025-03-29;664;credit;atm
28472;101028;2025-06-12;4971;debit;atm
28473;101028;2025-12-20;148;credit;transfer
28474;101028;2025-09-17;4954;debit;online
28475;101028;2025-09-21;1465;credit;transfer
28476;101028;2025-04-11;1154;debit;payroll
28477;101028;2025-09-25;68;debit;atm
28478;101029;2025-07-22;1269;credit;online
28479;101029;2025-10-15;2856;debit;transfer
28480;101029;2025-08-26;1065;credit;payroll
28481;101029;2025-02-21;279;debit;payroll
28482;101029;2025-07-19;50;debit;atm
28483;101029;2025-09-26;2131;debit;transfer
28484;101029;2025-02-02;2129;credit;atm
28485;101029;2025-01-15;88;credit;online
28486;101029;2025-10-25;582;credit;branch
28487;101029;2025-05-15;3427;debit;transfer
28488;101029;2025-01-10;3762;debit;transfer
28489;101029;2025-01-29;2424;credit;online
28490;101029;2025-02-27;552;credit;payroll
28491;101029;2025-07-05;3130;debit;online
28492;101029;2025-04-01;2904;debit;branch
28493;101029;2025-10-11;2721;credit;atm
28494;101029;2025-02-24;4426;credit;branch
28495;101029;2025-07-30;2361;credit;branch
28496;101029;2025-09-06;2666;debit;atm
28497;101029;2025-08-28;1181;credit;card
28498;101029;2025-01-09;1421;credit;payroll
28499;101029;2025-02-25;2734;credit;online
28500;101029;2025-10-22;2171;credit;card
28501;101029;2025-09-16;286;credit;card
28502;101029;2025-04-29;122;debit;payroll
28503;101029;2025-08-28;2027;credit;branch
28504;101029;2025-07-15;2892;debit;online
28505;101029;2025-01-29;689;debit;branch
28506;101029;2025-07-03;3777;debit;atm
28507;101029;2025-12-04;1535;credit;payroll
28508;101029;2025-06-10;390;credit;online
28509;101029;2025-09-02;3005;debit;branch
28510;101029;2025-01-31;4494;credit;atm
28511;101029;2025-04-10;268;credit;atm
28512;101029;2025-05-23;1251;debit;transfer
28513;101029;2025-03-20;3215;credit;atm
28514;101029;2025-02-21;501;debit;transfer
28515;101030;2025-03-24;2514;credit;atm
28516;101030;2025-04-16;4693;credit;transfer
28517;101030;2025-01-25;3126;credit;transfer
28518;101030;2025-05-27;796;credit;transfer
28519;101030;2025-08-11;3655;credit;payroll
28520;101030;2025-10-14;1471;debit;atm
28521;101030;2025-06-30;2765;debit;branch
28522;101030;2025-08-13;3275;debit;payroll
28523;101030;2025-12-21;527;debit;online
28524;101030;2025-03-10;2617;credit;branch
28525;101030;2025-09-16;3803;debit;online
28526;101030;2025-01-07;4086;credit;payroll
28527;101030;2025-01-11;3859;debit;payroll
28528;101030;2025-09-26;2918;credit;atm
28529;101030;2025-07-07;1846;credit;online
28530;101030;2025-01-10;2908;debit;payroll
28531;101030;2025-10-20;1021;debit;online
28532;101030;2025-12-16;999;credit;transfer
28533;101030;2025-10-03;4590;credit;atm
28534;101030;2025-02-22;78;credit;atm
28535;101030;2025-07-20;2881;debit;branch
28536;101030;2025-03-11;1745;credit;online
28537;101030;2025-12-10;772;credit;branch
28538;101030;2025-06-26;598;credit;payroll
28539;101030;2025-08-12;3529;credit;payroll
28540;101030;2025-03-25;3386;debit;transfer
28541;101030;2025-10-30;1601;credit;branch
28542;101030;2025-02-06;4141;debit;card
28543;101030;2025-06-25;4285;credit;transfer
28544;101030;2025-01-25;4114;debit;branch
28545;101031;2025-06-27;2168;debit;branch
28546;101031;2025-05-24;3700;credit;transfer
28547;101031;2025-11-30;3588;credit;transfer
28548;101031;2025-02-06;29;debit;transfer
28549;101031;2025-05-07;921;credit;transfer
28550;101031;2025-02-22;2752;credit;online
28551;101031;2025-12-27;2215;credit;payroll
28552;101031;2025-05-21;601;credit;atm
28553;101031;2025-09-24;3931;debit;transfer
28554;101031;2025-12-01;1408;debit;atm
28555;101031;2025-08-20;3036;debit;card
28556;101031;2025-01-27;1278;credit;atm
28557;101031;2025-04-03;1423;credit;online
28558;101031;2025-06-16;4189;debit;transfer
28559;101031;2025-08-19;3182;debit;atm
28560;101031;2025-11-10;2251;credit;online
28561;101031;2025-03-27;1199;debit;online
28562;101032;2025-07-15;70;credit;atm
28563;101032;2025-09-25;107;credit;online
28564;101032;2025-02-07;3556;credit;atm
28565;101032;2025-01-13;1575;debit;card
28566;101032;2025-11-24;4883;debit;card
28567;101032;2025-04-10;4102;debit;payroll
28568;101032;2025-06-21;1821;debit;payroll
28569;101032;2025-03-01;558;debit;card
28570;101032;2025-05-09;1124;debit;online
28571;101032;2025-10-20;4670;debit;payroll
28572;101032;2025-02-12;4351;credit;atm
28573;101032;2025-11-22;2532;credit;online
28574;101032;2025-02-20;4706;debit;branch
28575;101032;2025-03-06;2593;credit;transfer
28576;101032;2025-12-13;3707;credit;card
28577;101032;2025-06-26;4181;debit;branch
28578;101032;2025-02-07;3436;credit;online
28579;101032;2025-11-17;2576;credit;atm
28580;101032;2025-11-01;2592;debit;atm
28581;101032;2025-02-22;2628;credit;card
28582;101032;2025-03-29;4727;debit;atm
28583;101032;2025-06-13;3237;debit;atm
28584;101032;2025-10-18;4697;debit;branch
28585;101032;2025-07-07;2441;debit;transfer
28586;101032;2025-02-13;4564;debit;atm
28587;101032;2025-09-19;299;debit;atm
28588;101033;2025-08-02;4757;debit;payroll
28589;101033;2025-10-10;4227;debit;branch
28590;101033;2025-01-24;4279;credit;payroll
28591;101033;2025-11-26;2023;debit;atm
28592;101033;2025-07-30;3532;debit;transfer
28593;101033;2025-05-20;1080;credit;atm
28594;101033;2025-05-20;1408;debit;payroll
28595;101033;2025-05-20;1448;debit;payroll
28596;101033;2025-09-25;4123;credit;card
28597;101033;2025-08-14;2402;credit;online
28598;101033;2025-07-12;4770;debit;card
28599;101033;2025-08-04;4072;credit;transfer
28600;101033;2025-07-07;4657;credit;atm
28601;101033;2025-01-28;1400;credit;transfer
28602;101033;2025-04-22;458;debit;transfer
28603;101033;2025-04-24;293;debit;transfer
28604;101033;2025-12-29;2788;debit;transfer
28605;101034;2025-01-02;707;debit;branch
28606;101034;2025-09-07;1916;debit;payroll
28607;101034;2025-09-27;4909;credit;branch
28608;101034;2025-07-29;2849;debit;card
28609;101034;2025-11-18;439;credit;atm
28610;101034;2025-08-15;2906;debit;atm
28611;101034;2025-07-08;4936;debit;card
28612;101034;2025-09-03;719;credit;branch
28613;101034;2025-05-04;3426;credit;card
28614;101034;2025-05-06;25;debit;online
28615;101034;2025-05-22;303;debit;atm
28616;101034;2025-07-09;3822;debit;atm
28617;101034;2025-02-26;2821;credit;online
28618;101034;2025-05-26;1199;credit;branch
28619;101034;2025-05-04;93;debit;transfer
28620;101034;2025-06-14;1143;credit;atm
28621;101034;2025-01-15;4903;credit;atm
28622;101034;2025-07-24;639;credit;online
28623;101034;2025-11-11;2713;debit;transfer
28624;101034;2025-08-07;3646;credit;branch
28625;101034;2025-10-26;1806;credit;branch
28626;101034;2025-04-15;3209;credit;online
28627;101034;2025-02-12;797;credit;transfer
28628;101034;2025-07-13;1272;credit;online
28629;101034;2025-04-11;1361;debit;card
28630;101034;2025-11-04;614;debit;transfer
28631;101034;2025-04-17;2133;credit;branch
28632;101034;2025-01-15;3405;debit;card
28633;101034;2025-07-26;2762;credit;online
28634;101034;2025-11-01;2220;debit;branch
28635;101034;2025-03-06;458;credit;payroll
28636;101034;2025-03-07;4983;credit;branch
28637;101034;2025-02-03;1991;debit;card
28638;101034;2025-11-09;330;debit;online
28639;101034;2025-05-12;3547;credit;transfer
28640;101035;2025-09-24;2279;debit;transfer
28641;101035;2025-09-22;3616;debit;card
28642;101035;2025-09-17;2653;debit;transfer
28643;101035;2025-10-06;959;debit;payroll
28644;101035;2025-05-27;1649;debit;payroll
28645;101035;2025-09-28;2587;debit;payroll
28646;101035;2025-03-25;2036;debit;transfer
28647;101035;2025-08-01;4914;debit;card
28648;101035;2025-06-30;3988;debit;transfer
28649;101035;2025-04-03;4171;credit;card
28650;101035;2025-07-29;3974;debit;branch
28651;101035;2025-09-20;1437;debit;branch
28652;101035;2025-08-23;896;debit;card
28653;101035;2025-11-03;1953;debit;branch
28654;101035;2025-01-17;3069;debit;atm
28655;101035;2025-06-23;3770;credit;payroll
28656;101035;2025-12-19;722;debit;transfer
28657;101035;2025-09-24;636;debit;online
